STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
99999923272,2016-09-05T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-0.6,3,70,54,,2237,0,,,,2237,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 62DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,544,1832,,
99999923272,2016-09-06T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,2.4,0,76,54,,2237,0,,,,2237,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 65DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,545,1830,,
99999923272,2016-09-07T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,5,7.3,0,82,57,,2237,0,,,,2237,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 70DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  5,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,545,1829,,
99999923272,2016-09-08T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.7,4,66,56,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 61DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,546,1827,,
99999923272,2016-09-09T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-4.7,7,62,54,,2237,0,,,,2237,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 58DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,547,1826,,
99999923272,2016-09-10T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-3.7,6,62,55,,2237,0,,,,2237,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 59DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,548,1824,,
99999923272,2016-09-11T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-4.7,7,60,55,,2237,0,,,,2237,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 58DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,549,1822,,
99999923272,2016-09-12T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-4.7,7,60,55,,2237,0,,,,2237,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 58DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,550,1821,,
99999923272,2016-09-13T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,0.3,2,71,55,,2237,0,,,,2237,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 63DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,551,1819,,
99999923272,2016-09-14T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,0.3,2,69,56,,2237,0,,,,2237,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6924 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 63DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,551,1818,,
99999923272,2016-09-15T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-4.7,7,62,54,,2237,0,,,,2237,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 58DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,552,1816,,
99999923272,2016-09-16T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-3.7,6,64,53,,2237,0,,,,2237,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 59DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,553,1815,,
99999923272,2016-09-17T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.7,4,68,53,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 61DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,554,1813,,
99999923272,2016-09-18T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,6,8.3,0,86,56,,2237,0,,,,2237,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8624 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 71DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,555,1812,,
99999923272,2016-09-19T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,6,8.3,0,83,59,,2237,0,,,,2237,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8324 HR MIN TEMP (F): 5924 HR AVG TEMP (F): 71DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  6,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,556,1810,,
99999923272,2016-09-20T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.7,4,65,56,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 61DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,557,1808,,
99999923272,2016-09-21T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-2.7,5,64,55,,2237,0,,,,2237,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 60DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  5 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,557,1807,,
99999923272,2016-09-22T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-3.7,6,64,54,,2237,0,,,,2237,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 59DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,558,1805,,
99999923272,2016-09-23T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,0.3,2,72,54,,2237,0,,,,2237,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 63DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,559,1804,,
99999923272,2016-09-24T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,3,5.3,0,78,58,,2237,0,,,,2237,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 5824 HR AVG TEMP (F): 68DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,600,1802,,
99999923272,2016-09-25T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,11,13.4,0,92,60,,2237,0,,,,2237,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9224 HR MIN TEMP (F): 6024 HR AVG TEMP (F): 76DEPART FROM NORMAL: 13  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 11,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,601,1801,,
99999923272,2016-09-26T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,13,15.4,0,91,65,,2237,0,,,,2237,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9124 HR MIN TEMP (F): 6524 HR AVG TEMP (F): 78DEPART FROM NORMAL: 15  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 13,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,602,1759,,
99999923272,2016-09-27T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,0.4,2,71,54,,2237,0,,,,2237,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 63DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,603,1758,,
99999923272,2016-09-28T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-3.6,6,63,54,,2237,0,,,,2237,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6324 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 59DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,603,1756,,
99999923272,2016-09-29T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-7.5,10,58,52,,2237,0,,,,2237,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 5224 HR AVG TEMP (F): 55DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,604,1754,,
99999923272,2016-09-30T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-6.5,9,60,51,,2237,0,,,,2237,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 5124 HR AVG TEMP (F): 56DEPART FROM NORMAL: -7  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,605,1753,,
99999923272,2016-09-30T23:59:00,SOM  ,6,,,,,,,,,,,,72,43,,,,,,,,,,,,,,,,,,,,,,454,127,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,-0.5,13,27,-1,0.1,,,0,,,,,,,,,69.2,62.2,,,,55.2,,,,,,30,100,,SOM  ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2016-10-01T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-3.5,6,65,53,,2237,0,,,,2237,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 59DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,606,1751,,
99999923272,2016-10-02T11:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2016-10-02T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-3.5,6,64,54,,2237,0.01,,,,2237,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.01 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 59DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,607,1750,,
99999923272,2016-10-03T09:59:00,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM-15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99999923272,2016-10-03T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-4.4,7,62,54,,2237,0.01,,,,2237,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.01 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 58DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,608,1748,,
99999923272,2016-10-04T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.4,4,65,57,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 61DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,609,1747,,
99999923272,2016-10-05T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-1.3,4,68,54,,2237,0,,,,2237,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 61DEPART FROM NORMAL: -1  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,610,1745,,
99999923272,2016-10-06T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,2.7,0,74,55,,2237,0,,,,2237,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 65DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,611,1744,,
99999923272,2016-10-07T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,4,6.7,0,82,56,,2237,0,,,,2237,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8224 HR MIN TEMP (F): 5624 HR AVG TEMP (F): 69DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  4,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,611,1742,,
99999923272,2016-10-08T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,8,10.8,0,87,59,,2237,0,,,,2237,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8724 HR MIN TEMP (F): 5924 HR AVG TEMP (F): 73DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  8,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,612,1741,,
99999923272,2016-10-09T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,1.9,1,74,54,,2237,0,,,,2237,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 64DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,613,1740,,
99999923272,2016-10-10T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,0,-5.1,8,62,52,,2237,0,,,,2237,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 5224 HR AVG TEMP (F): 57DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,614,1738,,
